조망	1.953
구현	1.011
타이틀	1.311
맞대결	1.390
스크린	1.733
택배	1.582
지면	1.280
장난감	1.940
자동변속기	1.520
능력	1.709
가문	0.900
섬세	1.035
눈높이	1.604
통일	1.814
전달	1.321
심장	1.286
개조	1.296
싫어	-1.667
포괄	0.918
마리	1.914
두번째	0.0
이점	1.494
일행	0.796
연설	2.205
불펜진	1.649
않음	-1.026
자동	0.734
세탁기	2.003
시크릿	1.445
저하	1.366
시내	1.561
기부	0.868
계획	1.213
디버깅	1.661
법안	0.974
컴퓨팅	1.769
텃밭	1.716
득점	1.189
감염	1.089
뮌헨	1.280
원래	0.0
상황	1.481
뼈대	1.505
재미	1.414
주의사항	0.981
콜레스테롤	1.629
공감	1.330
생산	1.846
먹을거리	2.010
중년	0.956
과자	1.490
서명	0.0
먹기	-1.395
피해	1.505
기여	1.386
기미	1.315
아이디	1.168
미학	1.428
권위	1.011
스피커	1.358
조용	0.900
수로	1.474
유도	1.475
시작	1.791
상의	2.065
페이스북	0.0
오류	1.330
남쪽	1.813
어르신	1.617
작동	1.295
사방	1.468
경영진	1.011
포르쉐	1.557
좌절	1.733
선점	1.213
불의	1.099
손흥민	1.484
타자	0.868
솔루션	0.995
맹활약	1.234
호기심	1.330
신분증	1.347
더위	1.460
저커버그	1.178
신발	0.796
물리학	1.561
시합	1.749
출구	0.703
도움	1.276
세일즈	1.875
동남아	1.650
통조림	1.766
술자리	1.813
해프닝	1.800
유효기간	1.170
요것	0.0
일렉트로닉	0.909
불안	1.550
디렉터	1.805
프리	1.591
식물	2.014
서클	1.614
전망대	1.550
방문자수	1.091
점심시간	1.011
다시	-0.779
전력	1.471
타당	1.220
사기	1.494
본인	1.205
활발	1.213
의상	1.594
조식	1.264
휴양지	1.890
무기	1.733
웃음	1.149
정밀	0.935
사고	1.443
무대	1.494
시설	1.748
아파트	1.523
정성	0.900
남녀	1.608
쿠데타	1.587
휴지	1.846
아까	0.0
배경음악	1.678
스마트	1.117
성추행	1.089
오디오	1.968
기억력	1.670
pdf	0.0
그중	0.0
우정	1.523
포털	1.788
현재	0.0
장비	1.011
재산	0.872
음주운전	1.527
인도	1.011
아이브	1.213
문양	0.943
수확	1.194
호소	1.505
영혼	1.099
교환	1.494
해외여행	1.499
보고서	1.330
토요일	0.0
히트	1.029
박정희	1.669
유적지	1.609
육체	1.891
주의	1.154
이름	1.440
프랜차이즈	1.561
소프트웨어	0.995
힘들어	-1.167
조심	1.641
시너지	1.237
고문	1.330
작성	1.011
노력	1.772
쟁점	1.358
포즈	0.940
기간	0.868
에일	1.733
영어로	-1.036
피클	2.002
극한	0.837
양쪽	0.0
균형	0.888
사용자	1.635
여름	1.427
흡연	1.923
축구팬	1.532
항공기	1.561
테크	1.834
스킨	1.264
면접	1.348
눈물	1.099
언제	0.0
염려	0.868
아이러니	1.671
벽화	1.589
감수성	1.701
산길	1.871
악영향	1.550
전시장	1.242
대리점	1.982
프로듀서	2.095
뉴스	0.992
액세서리	2.064
인식	1.082
장애	1.550
애자일	1.330
고정	1.963
멸치	1.638
캠퍼스	1.918
경제민주화	1.011
벽돌	0.802
향기	1.550
상태	1.330
관습	0.886
속살	1.462
짐작	1.494
출신	1.352
다양성	1.906
쿠페	1.949
전기	1.213
월급	0.868
차종	1.295
박용택	1.489
멸망	1.933
만족도	1.255
컨셉	1.672
화상	1.144
잉글랜드	1.280
안전성	1.509
마당	0.983
고속도로	1.610
월드	1.089
기자회견	1.352
지방	1.494
최악	0.708
경쟁자	1.332
프로필	1.561
방향성	1.366
군인	1.505
파티	0.937
확보	1.330
모드	1.234
눈길	1.059
조각	1.698
스티커	1.370
싸이	0.900
명제	1.517
고백	2.011
소속사	1.725
이윤	1.089
압축	0.937
있을지	-1.506
인간	1.911
몰입	1.359
불균형	0.974
기계	1.677
집권	2.080
맥주	2.277
사실	1.597
디자이너	1.352
연애	1.321
노란색	0.0
저장	1.468
컬러	1.055
골드	0.953
제작자	2.187
잠깐	0.0
손실	0.868
하는가	-1.011
내려받	-0.956
화재	0.760
기대치	1.494
부실	1.439
풍선	1.475
신선	0.892
의향	1.009
안면	1.268
슬픔	1.352
화분	1.691
센서	0.876
불편	1.011
신생아	1.947
번호	1.011
파워블로거	2.207
근처	0.956
직후	0.0
화이트	1.771
반바지	2.034
점포	1.330
브레이크	1.608
언급	0.983
영양소	1.366
기자	1.366
부탁	0.868
초반	1.264
로그인	1.733
나이	1.330
해딴에	-1.304
여자친구	1.807
신선함	1.722
인공지능	1.677
득템	1.406
차원	0.940
내용	1.452
뼈	1.040
네비	1.330
테두리	1.968
행동	1.537
증명	1.242
교체	1.885
배열	2.219
원화	1.543
프로야구	1.781
발톱	1.156
프린터	0.868
악순환	1.723
상단	0.868
다이어트	0.796
선의	1.803
아련	0.721
위젯	1.655
인플레이션	1.215
표본	1.961
블로거	1.498
수수께끼	1.442
무렵	0.0
수건	1.645
걸리지	-1.089
슈퍼	1.277
필터	1.772
정점	1.197
메모	1.471
접전	1.578
겸손	1.277
애널리스트	1.746
연봉	1.330
정통	0.868
정당	1.550
참여	1.970
소지	1.414
농촌	1.162
로망	1.391
자리에	-1.242
교토	1.452
화면	1.465
착각	0.849
웹툰	1.561
대화	1.768
피드	1.736
이해	1.742
추구	1.168
해결	1.213
감동	1.475
역전승	1.347
스페인	1.277
상승	1.841
자연	1.011
골	1.040
금년	0.0
권장	1.011
스코틀랜드	1.199
지형	1.834
과거	1.386
내려놓	-1.072
폭력	1.709
양념	0.807
내일	0.0
실루엣	1.936
야근	2.189
진가	0.816
업종	1.011
달력	0.956
음식	1.673
그런것	-1.915
전날	0.0
이불	1.609
새누리당	1.277
주도	1.157
주름	1.210
포트폴리오	1.174
신속	0.965
꼬치	1.908
종이책	1.667
많이	-1.176
강남	2.016
생각	0.0
실천	1.550
중소기업	2.104
거울	1.366
국제선	1.101
dropbox	1.990
한편	-1.330
접촉	2.133
대표	1.424
발병	2.100
기획	1.505
시절	1.494
국기	1.213
전투	1.199
엔지니어	1.311
함정	1.011
해명	1.613
제출	1.212
섹시	1.139
배경화면	1.055
끔찍	0.703
조절	1.859
게으름	1.596
주민	1.280
복사	1.917
소속팀	1.746
간섭	1.505
어떤것	0.0
회장	1.011
경로	1.213
혼다	0.956
나오지	-1.077
교통수단	1.499
입장료	0.956
스테이션	2.007
복수	1.418
뚜렷	0.956
검토	1.242
스테이크	1.587
기둥	0.956
극장	1.766
대상	1.286
타격	1.004
안테나	1.689
유저	1.499
기름기	0.811
난조	1.772
제거	1.099
입소문	1.295
괴물	1.550
수립	1.904
초록	0.0
영향력	0.956
오징어	1.580
요청	1.748
불신	1.933
잡초	1.755
빈곤	1.242
개수	1.213
패션쇼	1.854
있었는지	-1.639
격려	1.834
대신	-0.956
소수	1.295
흥행	1.641
부품	1.079
지문	1.775
레시피	1.400
도장	1.505
배수관	1.667
주류	1.540
무지개	1.577
연출	1.561
백악관	1.330
스크롤	0.922
민주화	1.515
연휴	1.599
이렇게	-0.833
거부감	0.860
짬뽕	1.642
규정	1.242
소질	1.242
은퇴	1.561
침투	1.866
금요일	0.0
경력	1.074
재앙	1.785
동전	1.414
제국	1.433
그림자	1.561
초과	1.704
해외	1.149
신장	2.069
얼굴	1.574
전파	1.561
중국	1.818
비판	2.163
모든것	-1.080
범죄자	1.718
영수증	1.244
저장소	1.817
조회	2.233
부진	1.643
사회생활	1.409
연결	1.277
경험	1.749
모순	1.430
슬로건	1.575
강좌	0.898
원본	1.519
빌게이츠	1.281
미끼	1.340
옹호	1.127
자원	1.516
적용	0.802
우위	1.321
실명	1.213
비트	1.820
스트레칭	1.424
파이	1.539
면세점	1.358
심플	0.790
취지	1.846
개념	1.560
추억	1.330
프로젝트	1.582
티비	1.408
놀이	1.330
비전	1.883
크롬	1.846
멘션	1.330
심사위원	1.801
빛깔	1.716
학부모	1.468
클래식	1.642
방문	1.494
오페라	1.633
설탕	1.633
지지율	1.057
여기까지	-0.802
그래프	0.796
궁전	1.882
운전	1.030
성적표	1.789
배우자	1.811
곡선	1.705
하는지	-1.004
회	0.0
필자	1.557
서평	0.849
승부수	1.185
장식	1.757
풍부	1.075
인권	1.784
그동안	-1.011
소파	1.566
하버드	1.330
건너편	0.0
코디	1.831
주자	1.642
리뷰	0.736
참가	1.242
주제	1.735
매니아	2.174
가루	1.280
목표	1.003
초구	1.249
자제	1.993
인물	0.868
이용자	1.277
범인	1.154
밑반찬	1.561
여행기	1.540
이직	1.354
관광객	0.900
경제성	1.646
캠핑장	1.846
찾아	-0.974
인터뷰	1.273
연령	1.541
마케터	2.131
희망	1.277
선두	1.659
나들이	1.292
목차	1.516
착용	1.359
촉진	1.620
마법	1.642
여성	1.517
싱가폴	1.811
연인	0.868
미드	2.382
와인	0.956
메뉴	1.242
일생	0.943
일출	0.868
구석구석	0.0
소유	1.330
훈남	1.546
고추	1.414
독수리	1.813
기적	1.885
싱가포르	1.300
곡	1.072
금연	1.875
후기	1.012
금융시장	1.868
실력	1.011
상체	1.250
야당	1.011
품질	1.523
칼국수	1.992
노동	1.505
목걸이	1.865
백그라운드	1.720
kbo	1.749
무난	1.213
절약	0.868
타임	1.429
골반	1.766
수영	0.868
cpu	1.677
css	1.764
동네	1.011
메인	1.669
어깨	1.494
무엇	0.0
경제	1.738
대중교통	0.868
출처	1.011
급성장	1.994
지난주	0.0
설치	1.550
박주영	1.658
주부	2.003
쓰지	-1.058
교재	1.242
호감	0.868
메신저	1.677
정글	1.609
디바이스	1.359
어휘	1.676
편의	0.730
기업인	1.554
도시락	1.228
파트	2.087
부러움	1.298
조미료	1.371
게스트	1.801
과목	1.550
피쳐폰	1.475
하우스	1.748
파크	1.724
친척	1.791
깨소금	1.409
물결	1.693
현상	1.366
관리	1.242
시기에	-0.868
차이점	1.321
침체	2.055
리스크	1.683
금전	0.806
출퇴근	1.930
기내식	1.550
오기	1.733
세계	1.532
구조	0.900
경관	1.311
직장생활	1.458
연기	1.561
도요타	1.321
효능	1.215
에어컨	1.506
광대	1.750
확정	1.821
그	-1.641
마늘	1.846
ssd	1.400
직원분	-1.001
불확실성	1.736
소스코드	1.202
대파	1.569
효력	1.013
워터피아	0.0
동원	1.330
최강	1.332
장갑	1.361
마다	-1.676
발굴	2.029
kbs	1.792
의류	1.911
재활용	1.941
신사	1.926
충전	1.988
바위	1.004
뉴스타파	1.509
잔류	1.725
부활	1.561
안정	1.242
기존	0.882
스케치	0.796
필터링	2.190
제스처	1.746
무엇인지	-1.242
금융위기	1.984
터치	1.277
바탕화면	1.687
탄력	1.106
반납	1.757
스파이더맨	1.839
실전	0.849
쪽으로	-1.011
반성	1.099
변화구	1.893
지정	1.792
골목	1.303
비즈니스	1.321
확인	1.414
반박	1.950
베이컨	1.629
혈관	1.634
그녀	0.0
건강	1.494
결함	0.802
동화	1.838
블로깅	0.839
고발	1.769
원고	2.137
공백	1.039
폐해	1.456
시상식	1.471
테스트	0.900
가치	1.671
차례	0.868
아저씨	1.905
생명	1.011
여자	1.495
함부르크	1.951
지원자	1.705
고기	1.542
가위	1.086
제압	1.865
경기	1.071
동물원	1.637
쿠폰	1.215
비중	1.242
단추	1.511
공무원	1.277
부조리	1.996
플랜	1.433
조종	2.170
돌풍	1.740
스승	0.805
후쿠오카	1.456
연구	2.034
애플리케이션	1.424
수식	1.330
팽창	2.410
존재감	1.277
지폐	1.778
포지셔닝	1.967
다행	1.097
런던	0.900
대응	1.330
특급	1.079
주차장	1.099
영향	0.834
칼로리	1.078
ui	2.062
스트라이크	1.376
개인	1.868
구경	1.748
동물	1.909
할지	-0.995
수행	1.475
조합	1.011
무의미	0.974
피자	1.629
감각	1.735
숟가락	1.221
강원도	1.625
자기	0.0
채팅	1.748
카라	1.326
관여	1.550
등등	0.0
조립	2.014
조직력	1.820
볼넷	1.701
양조장	1.804
지향	1.330
채취	1.845
가상	0.950
지시	0.956
계약	0.859
마녀	1.859
편의성	1.242
중요	0.752
보컬	1.280
무시	0.760
실체	1.352
오디션	1.025
연락처	0.887
남자	1.498
인격	1.734
음료수	1.609
소금	1.834
혁신	1.993
배출	1.285
sdk	1.270
수상	1.831
실망	1.523
현황	1.004
과학자	0.868
일치	1.179
있는것	0.0
짜장면	1.757
거창	1.011
방송사	1.772
기질	1.781
소세지	1.609
방침	1.595
체내	1.206
연구팀	1.252
피겨	1.868
계곡	1.523
분량	1.330
반발	1.427
햄버거	1.011
신체	1.099
댓글	0.0
흔적	1.040
스크립트	1.061
연재	1.418
유전	1.330
경기국제보트쇼	0.0
스캔	2.121
발급	1.887
중계	1.684
승객	1.836
여기	0.0
실적	1.523
태평양	1.693
건설	1.906
브라우저	0.868
바닥	0.956
부임	1.050
전원	0.974
만화가	2.325
도서	1.012
성별	1.704
웹서비스	1.958
등판	1.754
여인	1.605
농사	1.061
외교	2.147
기구	1.498
소리	1.072
관심	1.214
관계	1.474
자유	0.908
저녁식사	1.206
악기	0.900
업데이트	1.321
물리	1.040
여부	1.303
클립	1.714
진영	1.484
샐러드	1.631
마감	0.898
애착	1.233
자율	1.792
차단	1.979
담장	1.442
욕망	1.321
모범	1.437
레이아웃	1.855
역활	1.119
용납	1.410
장애물	1.543
의무	1.561
후회	1.011
시민단체	1.490
배우기	0.884
대도시	1.330
개척	1.887
해소	1.748
장소	1.326
호출	1.791
첫번째	0.0
약자	1.330
뉘앙스	1.678
구분	1.352
놀이터	1.881
대가	1.330
육아	1.471
흥분	1.561
흡수	1.887
대기업	0.796
점검	1.954
순수	0.860
경기장	1.626
난리	1.079
상상력	1.277
애매	0.837
니즈	1.061
종교	1.149
연주자	1.954
건지	-1.165
호주	1.234
캐시	1.657
주인공	0.956
종이	1.609
데이트	1.040
뉴욕	1.277
세금	1.503
노이즈	1.748
정확도	1.538
혹자	0.819
감안	0.840
트레일러	2.276
드레싱	1.264
블루레이	2.032
머리	0.960
골목길	1.242
주차	1.598
시연	1.559
종류	0.956
결심	1.946
캐릭터	1.330
키워드	1.011
가르침	1.867
자격	0.935
청바지	1.721
껍데기	1.968
공모전	1.773
타격감	1.178
환자	1.845
나이트	1.512
피사체	1.641
한적	1.003
마음속	0.0
최선	0.956
모색	1.511
과학	1.721
깻잎	1.850
우승	1.359
폭풍	1.030
뭔지	1.280
창업	0.868
배경	1.479
이스라엘	1.358
공화국	1.468
목록	0.956
팩트	1.424
멀리	-1.330
원천	1.617
스피드	1.359
안정성	1.561
완화	1.768
우체국	1.523
덩치	1.831
배제	0.868
휴게소	1.676
귀환	2.154
주식	1.079
꼼꼼	0.813
강도	0.916
통신망	1.734
예능	2.211
강사	1.589
범퍼	2.119
동참	1.330
아이폰5	1.418
본문	1.154
수학	1.748
작년	0.0
표시	1.427
테마	1.277
케이블	1.330
홍차	1.814
인원	0.868
상대	1.648
커플	1.330
진화	1.149
구별	1.277
템플릿	1.634
바늘	1.678
정자	2.025
조명	0.940
두배	0.0
유료화	2.087
예민	0.956
억제	1.505
사태	1.074
채권	1.418
액수	1.799
횟집	1.488
전국	1.330
물품	1.366
분배	1.079
경영자	1.498
히어로	2.378
판결	1.074
품목	1.963
위로	1.221
경쟁사	2.128
모스크바	1.649
외국	0.956
예년	0.0
수익성	1.330
용의자	2.048
형편	1.829
기반	1.560
비즈니스카드	0.956
아이스크림	1.168
규범	0.937
천재	1.277
대지	1.280
내장	1.962
아랫부분	0.0
농부	1.547
주목	1.099
센스	0.956
설득	0.956
습관	1.003
키친	1.561
그럴듯	-0.806
손가락	1.264
어버이날	0.824
독서	1.733
계정	1.277
시대	1.499
야유	1.368
공부	1.625
불안정	1.317
지성	0.868
마디	1.128
처벌	1.792
메이커	2.138
페이지	1.768
쉐보레	1.189
경품	1.482
클릭	1.011
충분	0.740
영화	1.553
근원	1.792
로직	1.689
주도권	0.849
참여자	2.199
버튼	0.802
상추	1.687
대회	1.748
시스템	1.802
스케줄	1.550
포스터	0.956
탈락	1.943
가정	1.241
외곽	1.462
미래	1.791
가치관	1.330
배치	1.972
의뢰	1.696
스토리텔링	1.121
접점	0.796
피로	1.154
인형	1.649
신뢰성	1.274
대학	1.581
주스	1.561
로봇	0.956
등장	1.311
화폐	0.796
스케이팅	1.711
카테고리	0.0
분산	2.015
타워	1.561
직면	1.505
정차	1.885
라이브러리	1.330
타협	1.834
와이파이	1.316
야구팬	1.394
상대방	1.277
안타	1.362
감성	1.550
부재	1.543
충전기	1.556
미팅	1.280
보유	1.154
생태계	0.895
f1	1.282
cctv	1.838
먹는것	2.129
컨트롤	1.561
기대감	1.011
itunes	1.713
향	1.457
한도	1.492
한강	2.080
싶어	-0.826
정답	1.011
무게	1.352
롯데	1.527
상당수	0.0
유익	0.900
아울렛	1.720
농담	0.849
외관	1.427
김치	1.011
비닐	1.565
레몬	1.625
내년	0.0
첫날	0.0
퀴즈	1.280
것만	-1.415
일자	1.341
자리	1.195
터미널	1.673
공학	1.550
중심	1.122
실행력	1.330
영화관	0.846
파라미터	1.535
서비스	1.843
졸업생	2.182
이번주	0.0
방지	1.635
정면	1.330
젓가락	1.623
투표	1.352
부동산	1.889
들지	-0.999
철수	0.868
편법	1.780
옷장	1.605
파울	1.620
염증	1.431
할일	0.0
론칭	1.732
도쿄	1.550
부대	1.952
곤란	1.458
요가	1.750
뒷쪽	0.0
나무	1.550
서술	2.182
있는데	-1.351
조언	1.255
다른곳	0.0
이전까지	-1.042
점수	1.519
고전	1.011
경비	1.116
문자열	1.752
근황	1.310
변수	1.418
시애틀	1.764
비유	2.238
도시	1.792
종목	1.799
변동	0.830
이전	1.705
퀄리티	1.583
강제	0.956
동아리	2.130
조종사	1.287
응원	1.011
명사	1.277
벤치마크	1.839
덧글	1.397
실태	1.084
단자	1.280
휴대	1.418
개체	1.494
선박	1.648
파산	1.561
중량	1.744
대출	1.541
애국심	1.741
케익	1.683
의미	1.582
작용	1.748
한라산	1.846
거인	1.792
수상자	2.095
물질	1.213
요점	1.357
모자	1.561
초점	0.802
소감	0.940
답변	0.937
세상	1.790
무관	1.082
강조	1.277
예	-1.295
유리창	1.458
나오기	1.452
코카콜라	1.361
차별화	1.550
예산	1.330
시트로엥	1.162
판단력	1.494
엽서	2.012
어린이날	1.589
선언	1.277
서양	1.228
멘붕	1.764
명령어	1.228
포트	1.504
문제점	1.277
신부	1.280
잡음	1.693
조선시대	1.646
천문학	1.228
움직임	1.779
위키	1.011
힌트	1.229
점령	1.040
참치	1.700
실점	2.084
이마	1.842
노벨상	1.176
네티즌	0.995
도서관	1.561
일반	0.703
표방	1.040
동안에	-0.956
우선순위	1.560
딱지	1.492
휴일	1.011
나눔	1.456
있느냐	-1.595
부위	1.330
지구	1.277
데이터베이스	1.738
관절	1.402
한순간	0.0
문화재	1.454
단면	1.663
보호	1.804
비법	1.614
지급	1.853
코트	1.361
부스	1.330
파리	1.793
하이라이트	0.868
야외	1.234
세월	1.445
시체	1.551
생물학	0.868
메시지	0.868
닭고기	1.834
공짜	0.736
재주	1.413
불꽃	1.489
화사	0.868
안목	1.330
세력	1.561
여자분	1.651
구성	1.427
출전	1.505
관광지	1.160
해커	1.032
데이타	1.372
사연	1.516
두부	1.696
트윗	0.0
지수	0.937
바지	0.956
불교	1.608
먼지	1.359
심각	1.242
한글	0.956
사이즈	1.149
배우	1.121
수술	1.887
질서	0.868
마이너스	1.270
편안함	1.220
혼자	-1.512
토론	1.748
식민지	1.834
상세	1.040
트렁크	1.330
차트	1.330
강연	1.475
취향	1.330
통과	1.516
푸짐	0.956
학점	1.709
세밀	0.974
경제학자	1.633
신념	1.330
전형	1.061
서울	1.475
피드백	0.868
양심	1.277
나에게	-0.900
채택	1.214
각도	1.330
카드	1.154
음원	1.897
이혼	1.773
폭포	1.906
터널	1.148
정수	0.956
식습관	1.474
곤충	1.537
연결고리	0.0
로마	1.359
라고	-1.052
소음	1.330
방어율	1.672
산정	1.079
담론	1.865
연계	1.330
식당	1.242
교류	1.621
용돈	1.357
내한	1.561
한옥	1.474
지중해	1.535
dj	2.183
반대	1.197
그래픽	1.633
학원	1.427
가독성	1.271
바베큐	1.825
여건	1.011
반대쪽	0.0
간편	0.868
존중	1.011
시각	1.003
합류	1.162
오른손	1.404
대목	1.277
임직원	1.507
기차	1.407
제조업	1.330
애인	1.727
접속	0.868
갈비	1.530
싸움	1.688
아메리카노	1.661
과장	1.557
침략	1.949
기업	1.932
지루	1.242
수위	1.414
패턴	0.998
두려워	-0.995
온전	1.011
여기서	-1.079
본체	1.633
님	0.0
밥상	1.228
하느냐	-1.396
젊은이	1.820
계기판	1.928
방해	1.011
광화문	1.820
열쇠	1.295
사인	0.960
자식	1.561
고정관념	1.008
저택	1.557
요기	1.121
메이크업	1.485
노키아	1.011
상담	1.242
인지도	1.099
운동화	2.011
많지	-0.708
성당	1.594
프리미엄	1.011
인문학	1.525
단골	1.928
든든	1.011
판타지	1.961
써먹	-0.857
청량감	0.983
신뢰	1.946
일반인	1.277
주위	1.352
엄격	0.898
성과	0.794
집단	1.386
사진으로	-1.076
서적	1.074
워크샵	1.414
저력	1.467
실망감	1.660
물가	1.550
중동	1.697
설정	1.972
제조업체	2.271
후반부	1.550
맥락	1.011
고집	1.194
껍질	1.011
지하철	1.295
인텔	0.868
알고리즘	1.089
스커트	1.911
마이피플	0.0
공통	0.898
벨기에	0.802
성곽	1.843
에피소드	1.633
몇가지	0.0
대다수	0.0
구호	1.168
말로	1.213
협조	0.950
충동	1.969
캘리포니아	1.617
여운	0.860
주유소	1.748
법률	2.115
양산	1.887
조카	2.014
플라이	1.132
성질	0.860
아기띠	1.340
사리	1.062
오픈소스	0.956
출근	1.242
표절	0.956
서스펜션	1.835
연극	1.295
커튼	1.757
타블렛	1.619
고혈압	1.479
성분	0.956
항공	1.512
거품	0.956
지침	1.461
할말	0.0
사전	1.625
표준국어대사전	1.625
국립국어원	1.625
퍼레이드	1.843
청년	1.706
위기	1.909
리더	1.475
견해	1.330
폐쇄	1.011
전부	0.0
주축	1.235
하루	0.0
공주	1.716
성향	1.277
시청률	1.560
외출	1.932
운행	1.418
추세	1.330
스토어	1.011
쉽지	-1.242
모집	1.352
진술	2.002
신용	1.726
대학원생	1.333
왕	1.418
창시자	2.088
분야	1.663
부상	1.340
led	1.839
시동	1.033
습도	1.280
숙제	1.087
원문	0.756
뮤지컬	1.923
안주	1.748
인내심	1.639
물방울	1.455
우측	0.0
침공	1.793
캠핑	1.418
되었는지	-1.428
화학물질	1.637
농산물	1.367
제재	1.330
사로잡	-1.011
방식으로	-1.017
노무현	1.461
찬성	1.914
위장	1.891
악몽	1.836
행복	1.438
도달	1.561
산맥	1.468
생략	1.123
자존심	1.380
성원	0.900
긍정	1.079
얘네	0.0
융합	1.004
풍광	1.540
회화	2.232
쓸만	-0.940
아기	1.154
현대	1.242
필드	1.644
것이기	-1.011
엔화	1.099
팟캐스트	1.079
색채	1.089
신중	1.136
최소화	1.277
무더위	1.630
가격	1.706
저쪽	0.0
전문점	1.945
뒷편	0.0
코너	1.561
볼륨	1.188
인센티브	1.221
매체	1.369
탄산감	0.815
개인정보	1.418
냉면	1.550
경계	1.561
근대	1.168
비자	1.468
광주	1.887
야망	1.612
종합	1.145
등장인물	1.554
중독성	1.164
흑인	1.241
라스베가스	1.253
포함	0.991
입안	1.119
개편	2.060
매출액	1.330
감옥	1.211
솜씨	1.541
학문	1.330
그릴	2.016
때까지	-1.173
야생	1.461
매니저	1.748
습기	1.581
리그	1.756
주력	1.594
상식	1.277
선도	1.631
민망	1.319
새콤	0.760
요약	1.277
눈동자	1.852
쾌적	1.049
어린이집	1.890
월드컵	1.663
대본	1.687
사이드바	1.516
유치원	1.330
유모차	1.803
회의	0.736
프리미어리그	2.030
손질	2.033
카카오톡	1.561
형성	1.735
큐브	1.228
댄스	1.834
동문	2.001
관점	0.796
와이프	1.352
밝기	1.767
파문	1.762
증오	1.968
오케스트라	1.755
허리	1.466
본토	1.561
관찰	1.561
패치	1.736
여지	0.777
가수	1.834
프레임	1.242
평균자책점	1.644
식이요법	1.337
오른쪽	0.0
api	1.657
드롭박스	0.868
모형	1.549
어색	1.011
트래픽	1.079
소비자	0.995
창조	1.330
납득	1.246
멘토	0.956
반론	1.280
성립	1.921
탐방	1.498
영광	1.424
모서리	1.476
연말	1.370
레벨	1.889
객석	1.475
외국어	0.927
대박	1.273
선생	1.061
편집장	1.082
의존도	0.846
경제정책	1.638
목요일	0.0
시위	1.212
핀란드	1.718
문맥	1.213
땅	1.221
배송	1.643
맥북에어	1.320
설명	2.014
알파	1.926
검은색	0.0
수동	1.475
리서치	1.651
침묵	1.321
오해	1.427
대게	1.531
로맨스	1.772
엉덩이	1.460
한식	1.712
진입	2.275
창의력	1.358
황당	0.868
통영	1.946
내용물	1.631
영리	1.332
암호	1.570
생소	0.882
블랙	1.819
ux	1.523
카페인	1.125
양말	1.425
명칭	1.242
일주일	0.0
캐스팅	1.895
존경	0.760
복도	1.617
선임	1.427
프로세스	1.550
아픔	1.359
색상	0.965
그날	0.0
바나나	1.352
c++	2.009
승패	1.758
폭스바겐	1.242
생활	1.939
와닿	-0.868
있다고	-1.053
철학	1.825
소모	1.468
방수	1.430
걸음	0.796
드라이브	1.034
넘어	-1.093
언어	0.868
캐나다	1.550
무승부	1.171
분석	1.846
계열	0.794
사항	1.677
단말기	1.561
외신	1.330
애완동물	1.631
토끼	1.228
지연	1.879
정황	1.476
기타	1.468
부담감	1.652
긴장감	0.943
분야에	-1.236
신분	1.887
평일	1.383
유료	0.837
바탕	0.940
속도감	1.702
한가지	0.0
의혹	1.321
살기	1.805
경쟁	1.199
이적료	1.458
예제	1.768
망고	1.586
포기	1.011
스코어	1.534
오일	1.330
회고	1.204
해석	1.475
야채	1.468
노출	1.242
구성원	0.956
월스트리트저널	1.154
청중	0.868
세대	1.311
기술력	1.475
타이머	1.543
식용유	1.105
멀리서	-1.060
범주	1.475
데이터	1.515
필름	1.609
편견	1.277
항목	0.972
작가	1.311
친근	0.943
기사	1.751
기후	1.846
덴마크	1.614
깔끔	0.943
질주	2.047
사과	1.847
당장	1.206
여동생	1.872
방향	1.305
임원	0.868
화질	1.011
독재	1.912
북부	1.318
소망	1.613
데스크탑	1.168
현수막	1.717
베테랑	1.643
타입	1.855
맥북	1.311
섬	1.816
된것	0.0
새끼	1.839
키	1.330
도리	1.380
벽면	1.845
집	1.761
강변	1.837
이후	0.0
하단	0.0
야심	1.679
삶	1.241
눈	1.154
샷	1.099
샵	1.735
의의	1.490
모음	2.104
적	0.0
점	0.0
이행	2.400
고뇌	1.891
앞	0.0
안	0.0
알	0.0
대항	1.536
간과	1.514
초창기	1.471
될것	0.0
기뻐	-1.358
빈자리	1.208
막바지	1.286
표	1.332
축복이	-1.447
문턱	1.648
약	1.213
장려	1.340
아이	2.452
일	0.0
이해관계	1.545
후반	2.045
할애	1.684
경과	1.516
카피	2.173
계통	1.524
무책임	1.018
선보	-1.040
두산	1.516
이치	1.871
법령	1.935
간파	1.615
해제	1.922
하	-1.153
초라	1.337
검색결과	1.893
할것	0.0
크리스마스	1.687
연관성	1.334
개연성	1.473
쇼	1.011
위	0.0
아	-2.068
다운받	-1.074
구사	1.561
뒷모습	1.803
통쾌	1.000
근방	1.738
맛보기	1.391
신청서	1.373
형	0.0
미흡	1.320
지저분	1.008
갱신	2.400
점유	1.943
특색	1.444
꺼리	0.0
중불	1.179
이동국	1.899
하는것	0.0
그리스	2.014
첨가	1.901
나사	1.676
약불	1.003
유학	1.006
허기	1.165
pd	1.906
윤창중	1.787
글귀	1.618
교회	2.290
신앙	2.120
천국	2.104
지사	1.901
홍명보	1.951
의해서	-1.248
임기	1.332
풍자	2.300
이견	1.041
않는것	0.0
대표님	1.625
몸짓	2.204
국정원장	2.003
지자체	2.129
천사	1.754
반듯	-1.373
